conversation_id_str,created_at,favorite_count,full_text,id_post,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,keyword,platform,video_id,author,like,tahun,bulan,provinsi,kabupaten_kota,sektor_aspek,video_url,panjang_karakter,teks_bersih,tokens,teks_final,jumlah_token,relevan_wilayah,voter_a_label,voter_a_score,voter_b_label,voter_b_score,voter_c_label,pseudo_label,jumlah_setuju,pseudo_label_valid,sentimen,topic,nama_topik,skor_sentimen_numerik
,2022-11-13 12:55:27+00:00,,Keluarga nya ga ada niat minta autopsi atau penyelidikan lbh lanjut gitu. Btw pak Walikota nongol bae,UgzA5He8SFwYQyDcp8N4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@unyuunyu5831,0.0,2022,11,Tidak Teridentifikasi,,,,101,keluarga nya ga ada niat minta autopsi atau penyelidikan lbh lanjut gitu btw pak walikota nongol bae,"['keluarga', 'niat', 'minta', 'autopsi', 'penyelidikan', 'lbh', 'lanjut', 'btw', 'pak', 'walikota', 'nongol', 'bae']",keluarga niat minta autopsi penyelidikan lbh lanjut btw pak walikota nongol bae,12,False,negative,0.9644123315811157,negative,0.7480301856994629,neutral,negative,2,True,negative,5,Dukungan kepada Pemerintah Daerah,-1
,2022-11-13 12:27:20+00:00,,Sepertinya... seperti terencana!!! Tidak mungkin kelaparan,Ugz4mte-H41aymIGltV4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@sonnyoson666,0.0,2022,11,Tidak Teridentifikasi,,,,58,sepertinya seperti terencana tidak mungkin kelaparan,"['sepertinya', 'terencana', 'mungkin', 'kelaparan']",sepertinya terencana mungkin kelaparan,4,False,negative,0.9932426810264587,positive,0.6161266565322876,negative,negative,2,True,negative,10,Kelaparan dan Kehidupan Masyarakat Adat,-1
,2022-11-13 12:10:29+00:00,,"Gua sih kurang percaya kalo meninggal karna kelaparan, karna manusia punya insting untuk bertahan hidup, apalagi itu meninggalnya beda waktu dan beda tempat. Dari komen ditiktok sih banyak yang ngeduga kalo 1 keluarga ini takutnya lagi anut aliran sesat yang mewajibkan mereka puasa gitu tapi berlebihan yang mengakibatkan mereka semua meninggal. Kalo misal pada waras sih, kalo tau salah satu dari mereka meninggal duluan pasti udah panik dan minta bantuan tetangga, tapikan ini ngga? malah meninggal semua dan diwaktu yang berbeda pula",UgyeJfGfN7xEoT8T_ht4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@reviyuliani57,0.0,2022,11,Tidak Teridentifikasi,,,,537,gua sih kurang percaya kalo meninggal karna kelaparan karna manusia punya insting untuk bertahan hidup apalagi itu meninggalnya beda waktu dan beda tempat dari komen ditiktok sih banyak yang ngeduga kalo keluarga ini takutnya lagi anut aliran sesat yang mewajibkan mereka puasa gitu tapi berlebihan yang mengakibatkan mereka semua meninggal kalo misal pada waras sih kalo tau salah satu dari mereka meninggal duluan pasti udah panik dan minta bantuan tetangga tapikan ini ngga malah meninggal semua dan diwaktu yang berbeda pula,"['gua', 'kurang', 'percaya', 'meninggal', 'karna', 'kelaparan', 'karna', 'manusia', 'punya', 'insting', 'bertahan', 'hidup', 'meninggalnya', 'beda', 'waktu', 'beda', 'tempat', 'komen', 'ditiktok', 'banyak', 'ngeduga', 'keluarga', 'takutnya', 'anut', 'aliran', 'sesat', 'mewajibkan', 'puasa', 'berlebihan', 'mengakibatkan', 'semua', 'meninggal', 'misal', 'waras', 'tau', 'salah', 'satu', 'meninggal', 'duluan', 'panik', 'minta', 'bantuan', 'tetangga', 'tapikan', 'ngga', 'malah', 'meninggal', 'semua', 'diwaktu', 'berbeda']",gua kurang percaya meninggal karna kelaparan karna manusia punya insting bertahan hidup meninggalnya beda waktu beda tempat komen ditiktok banyak ngeduga keluarga takutnya anut aliran sesat mewajibkan puasa berlebihan mengakibatkan semua meninggal misal waras tau salah satu meninggal duluan panik minta bantuan tetangga tapikan ngga malah meninggal semua diwaktu berbeda,50,False,negative,0.9694255590438843,negative,0.9875068664550781,negative,negative,3,True,negative,10,Kelaparan dan Kehidupan Masyarakat Adat,-1
,2022-11-13 12:10:03+00:00,,"Tidak ditemukan makanan dalam perut bukan berarti kelaparan... bisa saja sakit dan muntah-muntah sebelum meninggal🙏
Saya pernah keracunan kerang laut.. saya muntah sampai isi perut benar-benar kosong..
Diberita ditemukan bedak bayi dan kapur barus.. kemungkinan sebelumnya ada anggota keluarga yg meninggal terlebih dahulu.. sementara anggota keluarga lainya berinisiatif bagaimana supaya mayat tidak bau.. tetapi masih saja bau karena rumah yg tertutup sehingga menyebabkan anggota keluarga yg lain tidak nafsu makan dan menyebabkan sakit akhirnya meninggal juga..
Maaf ini hanya asumsi saya🙏",UgwgP7GwG0po1T1emzt4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@alemodification4993,6.0,2022,11,Tidak Teridentifikasi,,,,593,tidak ditemukan makanan dalam perut bukan berarti kelaparan bisa saja sakit dan muntah muntah sebelum meninggal saya pernah keracunan kerang laut saya muntah sampai isi perut benar benar kosong diberita ditemukan bedak bayi dan kapur barus kemungkinan sebelumnya ada anggota keluarga yg meninggal terlebih dahulu sementara anggota keluarga lainya berinisiatif bagaimana supaya mayat tidak bau tetapi masih saja bau karena rumah yg tertutup sehingga menyebabkan anggota keluarga yg lain tidak nafsu makan dan menyebabkan sakit akhirnya meninggal juga maaf ini hanya asumsi saya,"['ditemukan', 'makanan', 'perut', 'bukan', 'berarti', 'kelaparan', 'sakit', 'muntah', 'muntah', 'meninggal', 'pernah', 'keracunan', 'kerang', 'laut', 'muntah', 'isi', 'perut', 'benar', 'benar', 'kosong', 'diberita', 'ditemukan', 'bedak', 'bayi', 'kapur', 'barus', 'kemungkinan', 'sebelumnya', 'anggota', 'keluarga', 'meninggal', 'terlebih', 'anggota', 'keluarga', 'lainya', 'berinisiatif', 'bagaimana', 'mayat', 'bau', 'bau', 'rumah', 'tertutup', 'menyebabkan', 'anggota', 'keluarga', 'nafsu', 'makan', 'menyebabkan', 'sakit', 'akhirnya', 'meninggal', 'maaf', 'asumsi']",ditemukan makanan perut bukan berarti kelaparan sakit muntah muntah meninggal pernah keracunan kerang laut muntah isi perut benar benar kosong diberita ditemukan bedak bayi kapur barus kemungkinan sebelumnya anggota keluarga meninggal terlebih anggota keluarga lainya berinisiatif bagaimana mayat bau bau rumah tertutup menyebabkan anggota keluarga nafsu makan menyebabkan sakit akhirnya meninggal maaf asumsi,53,False,negative,0.9794365763664246,negative,0.9543707966804504,negative,negative,3,True,negative,10,Kelaparan dan Kehidupan Masyarakat Adat,-1
,2022-11-13 11:57:34+00:00,,"menurut saya keluarga ini sudah benar benar tidak punya uang 1 senpun itu terlihat dari pernyataan pak RT bulan Oktober saja mereka minta PLN mencabut arus listrik kerumahnya. Orang orang tidak percaya karena dia punya rumah, pertanyaan saya, dimana sertifikatnya, jangan jangan dalam gadaian Bank dan dia tak mampu menebusnya, atau mau dijual  belum ada yang mau beli, sementara mereka sudah tidak punya uang sama sekali dan akhirnya mati kelaparan.

Saudara saudaranya malu sampai tidak perhatian jadi mengatakan tidak percaya. Itu pikiran saya ya....",UgwuX1srif-aIWZLp8F4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@user-xe1rt1eh2q,5.0,2022,11,Tidak Teridentifikasi,,,,553,menurut saya keluarga ini sudah benar benar tidak punya uang senpun itu terlihat dari pernyataan pak rt bulan oktober saja mereka minta pln mencabut arus listrik kerumahnya orang orang tidak percaya karena dia punya rumah pertanyaan saya dimana sertifikatnya jangan jangan dalam gadaian bank dan dia tak mampu menebusnya atau mau dijual belum ada yang mau beli sementara mereka sudah tidak punya uang sama sekali dan akhirnya mati kelaparan saudara saudaranya malu sampai tidak perhatian jadi mengatakan tidak percaya itu pikiran saya ya,"['keluarga', 'benar', 'benar', 'punya', 'uang', 'senpun', 'terlihat', 'pernyataan', 'pak', 'bulan', 'oktober', 'minta', 'pln', 'mencabut', 'arus', 'listrik', 'kerumahnya', 'orang', 'orang', 'percaya', 'punya', 'rumah', 'pertanyaan', 'sertifikatnya', 'jangan', 'jangan', 'gadaian', 'bank', 'tak', 'mampu', 'menebusnya', 'mau', 'dijual', 'mau', 'beli', 'punya', 'uang', 'sama', 'sekali', 'akhirnya', 'mati', 'kelaparan', 'saudara', 'saudaranya', 'malu', 'perhatian', 'jadi', 'mengatakan', 'percaya', 'pikiran']",keluarga benar benar punya uang senpun terlihat pernyataan pak bulan oktober minta pln mencabut arus listrik kerumahnya orang orang percaya punya rumah pertanyaan sertifikatnya jangan jangan gadaian bank tak mampu menebusnya mau dijual mau beli punya uang sama sekali akhirnya mati kelaparan saudara saudaranya malu perhatian jadi mengatakan percaya pikiran,50,False,negative,0.9989374279975891,negative,0.9951070547103882,negative,negative,3,True,negative,7,Kemiskinan dan Kerawanan Pangan,-1
,2022-11-13 11:53:29+00:00,,"Makanya jangan naik harga nnti kasihan warga gak mampu beli makan....supaya jokowi sadar kasihan semua kelaparan banget

Jangan terlalu cepat naik harga mulu( jangan ikuti luar negeri karena harga tidak sama indonesia)",UgwiKjkLHpV5ElJek1h4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@jokopurnomo9633,0.0,2022,11,Tidak Teridentifikasi,,,,218,makanya jangan naik harga nnti kasihan warga gak mampu beli makan supaya jokowi sadar kasihan semua kelaparan banget jangan terlalu cepat naik harga mulu jangan ikuti luar negeri karena harga tidak sama indonesia,"['makanya', 'jangan', 'naik', 'harga', 'nnti', 'kasihan', 'warga', 'mampu', 'beli', 'makan', 'jokowi', 'sadar', 'kasihan', 'semua', 'kelaparan', 'jangan', 'terlalu', 'cepat', 'naik', 'harga', 'mulu', 'jangan', 'ikuti', 'luar', 'negeri', 'harga', 'sama', 'indonesia']",makanya jangan naik harga nnti kasihan warga mampu beli makan jokowi sadar kasihan semua kelaparan jangan terlalu cepat naik harga mulu jangan ikuti luar negeri harga sama indonesia,28,False,negative,0.9962047934532166,negative,0.9932465553283691,negative,negative,3,True,negative,43,Pengawasan Program Pemerintah,-1
,2022-11-13 11:29:00+00:00,,Gak mungkin ada orang mati kelaparan. Selagi dia masih mau gerak cari rejeki. Karena Allah SWT tidak tidur.,UgyF134WAnaG9NXN86R4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@Takapedia007,3.0,2022,11,Tidak Teridentifikasi,,,,107,gak mungkin ada orang mati kelaparan selagi dia masih mau gerak cari rejeki karena allah swt tidak tidur,"['mungkin', 'orang', 'mati', 'kelaparan', 'mau', 'gerak', 'cari', 'rejeki', 'allah', 'swt', 'tidur']",mungkin orang mati kelaparan mau gerak cari rejeki allah swt tidur,11,False,positive,0.903954267501831,negative,0.8901439309120178,negative,negative,2,True,negative,7,Kemiskinan dan Kerawanan Pangan,-1
,2022-11-13 11:25:33+00:00,,Ya gk masuk akal jika kelaparan.misalkan iya kelaparan tidak mungkin meningal bareng....jika salah satu meningal...pastinya yg lain sudah meminta bantuan tetangga maupun saudara,UgxHgNT8inJFCOCf6qt4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@audioindonesia9570,10.0,2022,11,Tidak Teridentifikasi,,,,177,ya gk masuk akal jika kelaparan misalkan iya kelaparan tidak mungkin meningal bareng jika salah satu meningal pastinya yg lain sudah meminta bantuan tetangga maupun saudara,"['masuk', 'akal', 'kelaparan', 'misalkan', 'iya', 'kelaparan', 'mungkin', 'meningal', 'bareng', 'salah', 'satu', 'meningal', 'pastinya', 'meminta', 'bantuan', 'tetangga', 'maupun', 'saudara']",masuk akal kelaparan misalkan iya kelaparan mungkin meningal bareng salah satu meningal pastinya meminta bantuan tetangga maupun saudara,18,False,negative,0.8134408593177795,negative,0.9827401638031006,negative,negative,3,False,negative,10,Kelaparan dan Kehidupan Masyarakat Adat,-1
,2022-11-13 11:15:33+00:00,,mana ada mati kelaparan klo 1 orang dan itu seorang gelandangan mungkin masuk akal.. klo satu keluarga sih ga masuk akal,UgzoP3W9v9DQmZYxei14AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@SirBingChillingYGO,4.0,2022,11,Tidak Teridentifikasi,,,,120,mana ada mati kelaparan klo orang dan itu seorang gelandangan mungkin masuk akal klo satu keluarga sih ga masuk akal,"['mana', 'mati', 'kelaparan', 'klo', 'orang', 'seorang', 'gelandangan', 'mungkin', 'masuk', 'akal', 'klo', 'satu', 'keluarga', 'masuk', 'akal']",mana mati kelaparan klo orang seorang gelandangan mungkin masuk akal klo satu keluarga masuk akal,15,False,negative,0.9367801547050476,negative,0.9965723752975464,negative,negative,3,True,negative,10,Kelaparan dan Kehidupan Masyarakat Adat,-1
,2022-11-13 10:54:11+00:00,,"GAK MUNGKIN KELAPARAN.. PADAHAL RUMAH NYA GEDE BESAR... HALU YA PAK POL....
TERUS GMN TRAGEDI KANJURUHAN KOK DIAM DIAM SAJA PAK POL.... MANA TANGGUNG JAWAB NYA ..",UgzaVf60EXvVV5F7zjB4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@alurfilmterbaru322,4.0,2022,11,Tidak Teridentifikasi,,,,162,gak mungkin kelaparan padahal rumah nya gede besar halu ya pak pol terus gmn tragedi kanjuruhan kok diam diam saja pak pol mana tanggung jawab nya,"['mungkin', 'kelaparan', 'padahal', 'rumah', 'gede', 'besar', 'halu', 'pak', 'pol', 'terus', 'gmn', 'tragedi', 'kanjuruhan', 'diam', 'diam', 'pak', 'pol', 'mana', 'tanggung', 'jawab']",mungkin kelaparan padahal rumah gede besar halu pak pol terus gmn tragedi kanjuruhan diam diam pak pol mana tanggung jawab,20,False,negative,0.993503987789154,negative,0.9977995753288269,negative,negative,3,True,negative,5,Dukungan kepada Pemerintah Daerah,-1
,2022-11-13 10:44:41+00:00,,"Orang yang mati... maaf,kelaparan.brarti itu orang hebat.
karena  hal mustahil karna klaparan sampe sprti itu.
ada bisa trjadi... karna karna paktor kesengajaan mungkin orang itu menganut suatu aliran yg mereka yakini.
bilapun benar karna lapar... mungkin dlm waktu aga lama sampai untuk trjadi pda kmatian.",Ugx2RSjZC6c7OvrWG954AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@Nana-ug3vd,1.0,2022,11,Tidak Teridentifikasi,,,,307,orang yang mati maaf kelaparan brarti itu orang hebat karena hal mustahil karna klaparan sampe sprti itu ada bisa trjadi karna karna paktor kesengajaan mungkin orang itu menganut suatu aliran yg mereka yakini bilapun benar karna lapar mungkin dlm waktu aga lama sampai untuk trjadi pda kmatian,"['orang', 'mati', 'maaf', 'kelaparan', 'brarti', 'orang', 'hebat', 'mustahil', 'karna', 'klaparan', 'sampe', 'sprti', 'trjadi', 'karna', 'karna', 'paktor', 'kesengajaan', 'mungkin', 'orang', 'menganut', 'suatu', 'aliran', 'yakini', 'bilapun', 'benar', 'karna', 'lapar', 'mungkin', 'dlm', 'waktu', 'aga', 'lama', 'trjadi', 'pda', 'kmatian']",orang mati maaf kelaparan brarti orang hebat mustahil karna klaparan sampe sprti trjadi karna karna paktor kesengajaan mungkin orang menganut suatu aliran yakini bilapun benar karna lapar mungkin dlm waktu aga lama trjadi pda kmatian,35,False,positive,0.6472158432006836,negative,0.9583649039268494,neutral,positive,1,False,negative,7,Kemiskinan dan Kerawanan Pangan,-1
,2022-11-13 10:36:27+00:00,,"Gak masuk akal kl kelaparan, dimana2 kl ngerti ada keluarga yg meninggal pasti heboh untuk mengurus pemakamannya.",UgwpfGvmTFLESNFRROd4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@TabunganAkhirat_com,5.0,2022,11,Tidak Teridentifikasi,,,,113,gak masuk akal kl kelaparan dimana kl ngerti ada keluarga yg meninggal pasti heboh untuk mengurus pemakamannya,"['masuk', 'akal', 'kelaparan', 'ngerti', 'keluarga', 'meninggal', 'heboh', 'mengurus', 'pemakamannya']",masuk akal kelaparan ngerti keluarga meninggal heboh mengurus pemakamannya,9,False,negative,0.7335084080696106,negative,0.8493837118148804,negative,negative,3,False,negative,10,Kelaparan dan Kehidupan Masyarakat Adat,-1
,2022-11-13 10:34:01+00:00,,"Kerabat g da yng percaya mati kelaparan merasa tidak mungkin,nah Lo knp g da kabar""selama ini .masa sama sodara g saling berkabar  di era yng serba mudah di zaman ini",UgxbHDb_y5FE8-EkSo14AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@cucusutiarsih4260,4.0,2022,11,Tidak Teridentifikasi,,,,166,kerabat g da yng percaya mati kelaparan merasa tidak mungkin nah lo knp g da kabar selama ini masa sama sodara g saling berkabar di era yng serba mudah di zaman ini,"['kerabat', 'yng', 'percaya', 'mati', 'kelaparan', 'merasa', 'mungkin', 'nah', 'knp', 'kabar', 'selama', 'masa', 'sama', 'sodara', 'saling', 'berkabar', 'era', 'yng', 'serba', 'mudah', 'zaman']",kerabat yng percaya mati kelaparan merasa mungkin nah knp kabar selama masa sama sodara saling berkabar era yng serba mudah zaman,21,False,negative,0.6248564720153809,negative,0.9362208247184753,negative,negative,3,False,positive,10,Kelaparan dan Kehidupan Masyarakat Adat,1
,2022-11-13 10:33:03+00:00,,Lah yg ngasih tau mati kelaparan siapa??,UgwfxfIxOJOIcBGj1bN4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,SrUBzDof0ow,@bunkeralpha4670,0.0,2022,11,Tidak Teridentifikasi,,,,40,lah yg ngasih tau mati kelaparan siapa,"['lah', 'ngasih', 'tau', 'mati', 'kelaparan', 'siapa']",lah ngasih tau mati kelaparan siapa,6,False,negative,0.9949612617492676,negative,0.9952955842018127,negative,negative,3,True,negative,54,Kritik Penanganan Masalah MBG,-1
,2026-07-10 02:29:42+00:00,,Ya Allah semoga terhindar dari bisikan iblis 😢kasian,Ugz7Gzg5PpPLNd2kUNB4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,Qr5Fs_beixk,@alifmahdavikia9867,0.0,2026,7,Tidak Teridentifikasi,,,,52,ya allah semoga terhindar dari bisikan iblis kasian,"['allah', 'semoga', 'terhindar', 'bisikan', 'iblis', 'kasian']",allah semoga terhindar bisikan iblis kasian,6,False,negative,0.7050008773803711,negative,0.5906516909599304,neutral,negative,2,False,positive,11,Doa dan Harapan Masyarakat,1
,2026-07-16 09:43:56+00:00,,"Hargailah makanan yang kamu makan,tapi jikalau memberikan nasi untuk orang-orang yang kelaparan di sana,mungkin saja kamu bersyukur,tapi tak bersyukur",Ugy1xwG1qeeoMHUllAt4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,4iokDQlKEkw,@HoneyBee-t1i,0.0,2026,7,Tidak Teridentifikasi,,,,150,hargailah makanan yang kamu makan tapi jikalau memberikan nasi untuk orang orang yang kelaparan di sana mungkin saja kamu bersyukur tapi tak bersyukur,"['hargailah', 'makanan', 'kamu', 'makan', 'jikalau', 'memberikan', 'nasi', 'orang', 'orang', 'kelaparan', 'sana', 'mungkin', 'kamu', 'bersyukur', 'tak', 'bersyukur']",hargailah makanan kamu makan jikalau memberikan nasi orang orang kelaparan sana mungkin kamu bersyukur tak bersyukur,16,False,positive,0.741277813911438,negative,0.9670329689979553,positive,positive,2,False,positive,7,Kemiskinan dan Kerawanan Pangan,1
,2026-07-16 09:32:14+00:00,,Dia pernah membagi makanan kepada anak-anak yang kelaparan😊,UgwHXy_45a8MAKnPK2V4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,4iokDQlKEkw,@HoneyBee-t1i,1.0,2026,7,Tidak Teridentifikasi,,,,59,dia pernah membagi makanan kepada anak anak yang kelaparan,"['pernah', 'membagi', 'makanan', 'anak', 'anak', 'kelaparan']",pernah membagi makanan anak anak kelaparan,6,False,positive,0.8289138078689575,neutral,0.9773141741752625,negative,positive,1,False,negative,3,Sekolah Rakyat dan Anak,-1
,2026-07-13 07:48:24+00:00,,Ini mah kayak orang kelaparan,UgxAE84FjLYlS91fLGZ4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,4iokDQlKEkw,@SyamsiahMustakim,0.0,2026,7,Tidak Teridentifikasi,,,,29,ini mah kayak orang kelaparan,"['kayak', 'orang', 'kelaparan']",kayak orang kelaparan,3,False,negative,0.9971079230308533,negative,0.9975787997245789,negative,negative,3,True,negative,7,Kemiskinan dan Kerawanan Pangan,-1
,2023-06-17 13:32:42+00:00,,Sebaik nya d jadikan pil,Ugx8daKHbEVY-qIP7Ld4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,-U_4i6XQtis,@borrr222es,0.0,2023,6,Tidak Teridentifikasi,,,,24,sebaik nya d jadikan pil,"['sebaik', 'jadikan', 'pil']",sebaik jadikan pil,3,False,neutral,0.6405877470970154,negative,0.5379650592803955,neutral,neutral,2,False,positive,47,Kritik Makanan Bergizi Gratis,1
,2026-06-28 14:03:12+00:00,,Kalo di tempat ku bang bikin papeda bukan dari sagu😂,UgyXHJz3FEh8234f0ph4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,OO_B541otFk,@azniiAqila,0.0,2026,6,Tidak Teridentifikasi,,,,52,kalo di tempat ku bang bikin papeda bukan dari sagu,"['tempat', 'bang', 'bikin', 'papeda', 'bukan', 'sagu']",tempat bang bikin papeda bukan sagu,6,False,negative,0.658459484577179,neutral,0.8553398847579956,neutral,neutral,2,False,negative,10,Kelaparan dan Kehidupan Masyarakat Adat,-1
,2026-02-26 01:13:36+00:00,,"Itulah indonesiaku pemerintahnya sampai tidak tau warganya, harusnya pemerintah melakukan survei keseluruh pelosok negeri untuk memastikan keberadaan dan kesejahteraan warganya, mereka adalah warganegara yang punya hak sama untuk diperhatikan dan memperoleh kesejahteraan",Ugz7iH7pf2c7IqS-6wR4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,3hG393SNd3s,@jumarijumari5440,0.0,2026,2,Tidak Teridentifikasi,,,,271,itulah indonesiaku pemerintahnya sampai tidak tau warganya harusnya pemerintah melakukan survei keseluruh pelosok negeri untuk memastikan keberadaan dan kesejahteraan warganya mereka adalah warganegara yang punya hak sama untuk diperhatikan dan memperoleh kesejahteraan,"['indonesiaku', 'pemerintahnya', 'tau', 'warganya', 'harusnya', 'pemerintah', 'melakukan', 'survei', 'keseluruh', 'pelosok', 'negeri', 'memastikan', 'keberadaan', 'kesejahteraan', 'warganya', 'warganegara', 'punya', 'hak', 'sama', 'diperhatikan', 'memperoleh', 'kesejahteraan']",indonesiaku pemerintahnya tau warganya harusnya pemerintah melakukan survei keseluruh pelosok negeri memastikan keberadaan kesejahteraan warganya warganegara punya hak sama diperhatikan memperoleh kesejahteraan,22,False,negative,0.8994344472885132,negative,0.6716808080673218,neutral,negative,2,True,negative,54,Kritik Penanganan Masalah MBG,-1
,2025-12-29 00:53:14+00:00,,"BENAR SEKALI, HENTIKAN EKSPLOITASI HUTAN, MEREKA JG BERHAK, MRK LAH YG MENJAGA HUTAN SELAMA INI, TILONG PEMERINTAH, HENTIKAN PENAMBANGAN HUTAN",UgwsnupZA7ZYyz67vy54AaABAg,,,,,,,,,,,kelaparan maluku,youtube,3hG393SNd3s,@drakeralf9698,0.0,2025,12,Tidak Teridentifikasi,,,,142,benar sekali hentikan eksploitasi hutan mereka jg berhak mrk lah yg menjaga hutan selama ini tilong pemerintah hentikan penambangan hutan,"['benar', 'sekali', 'hentikan', 'eksploitasi', 'hutan', 'berhak', 'mrk', 'lah', 'menjaga', 'hutan', 'selama', 'tilong', 'pemerintah', 'hentikan', 'penambangan', 'hutan']",benar sekali hentikan eksploitasi hutan berhak mrk lah menjaga hutan selama tilong pemerintah hentikan penambangan hutan,16,False,negative,0.9288142323493958,negative,0.9303932785987854,neutral,negative,2,True,negative,10,Kelaparan dan Kehidupan Masyarakat Adat,-1
,2025-07-25 19:26:47+00:00,,"Para pengusaha tambang yg serakah, tolonglah jangan cuma mau ngeruk isi bumi aja, jangan cuma bisa merusak hutan!!! perhatikan warga sekitar dan penghuni hutan!! kasih bantuan dan perbaiki alam mereka.",Ugx_qgVamJNj5XqkWZh4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,3hG393SNd3s,@nanalife7,0.0,2025,7,Tidak Teridentifikasi,,,,201,para pengusaha tambang yg serakah tolonglah jangan cuma mau ngeruk isi bumi aja jangan cuma bisa merusak hutan perhatikan warga sekitar dan penghuni hutan kasih bantuan dan perbaiki alam mereka,"['pengusaha', 'tambang', 'serakah', 'tolonglah', 'jangan', 'cuma', 'mau', 'ngeruk', 'isi', 'bumi', 'jangan', 'cuma', 'merusak', 'hutan', 'perhatikan', 'warga', 'penghuni', 'hutan', 'kasih', 'bantuan', 'perbaiki', 'alam']",pengusaha tambang serakah tolonglah jangan cuma mau ngeruk isi bumi jangan cuma merusak hutan perhatikan warga penghuni hutan kasih bantuan perbaiki alam,22,False,negative,0.9927864670753479,negative,0.9869456887245178,neutral,negative,2,True,negative,43,Pengawasan Program Pemerintah,-1
,2024-12-13 12:31:53+00:00,,harusnya  pengusahan tambang lebih memperhatikan suku suku pedalaman ❤❤❤,UgzixVA_t_iAD3gcbtZ4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,3hG393SNd3s,@rudisky82,0.0,2024,12,Tidak Teridentifikasi,,,,72,harusnya pengusahan tambang lebih memperhatikan suku suku pedalaman,"['harusnya', 'pengusahan', 'tambang', 'lebih', 'memperhatikan', 'suku', 'suku', 'pedalaman']",harusnya pengusahan tambang lebih memperhatikan suku suku pedalaman,8,False,neutral,0.5350572466850281,neutral,0.6795294880867004,neutral,neutral,3,False,neutral,8,Perbandingan Program MBG,0
,2024-12-12 11:44:29+00:00,,"Bisa ga sih, kita ga ganggu mereka? Biarkan mereka melestarikan budaya mereka",Ugxm4K0rk-jUcuQ9CUh4AaABAg,,,,,,,,,,,kelaparan maluku,youtube,3hG393SNd3s,@davidtan1013,0.0,2024,12,Tidak Teridentifikasi,,,,77,bisa ga sih kita ga ganggu mereka biarkan mereka melestarikan budaya mereka,"['ganggu', 'biarkan', 'melestarikan', 'budaya']",ganggu biarkan melestarikan budaya,4,False,negative,0.9037894606590271,negative,0.9235051274299622,neutral,negative,2,True,negative,-1,Lainnya,-1
